"agency_type","address_city","problem","problem_count","month_response","year_response"
"Fire","SAN DIEGO","Still alarm","46","8","2010"
"Fire","SAN DIEGO","Structure Residential","36","8","2010"
"Fire","SAN DIEGO","Traumatic Injuries, Spec (L2)","3","8","2010"
"Fire","SAN DIEGO","Unc/Fainting (Non Trauma)(L1)","817","8","2010"
"Fire","SAN DIEGO","Vehicle Fire","49","8","2010"
"Fire","SAN DIEGO","Vehicle Rescue","29","8","2010"
"Fire","SAN DIEGO","Alert 5","2","8","2010"
"Fire","SAN DIEGO","Allergy/Hives/Med Rx/Stng (L1)","109","8","2010"
"Fire","SAN DIEGO","Animal Bites/ Attacks (L1)","10","8","2010"
"Fire","SAN DIEGO","Back Pain (Non Traumatic) (L1)","14","8","2010"
"Fire","SAN DIEGO","Breathing Problems (L1) (E)","67","8","2010"
"Fire","SAN DIEGO","Carbon Monoxide Alarm","14","8","2010"
"Fire","SAN DIEGO","Choking (L1)","33","8","2010"
"Fire","SAN DIEGO","CSA Medical Aid","3","8","2010"
"Fire","SAN DIEGO","Electrocution (L1)","1","8","2010"
"Fire","SAN DIEGO","Elevator Rescue","31","8","2010"
"Fire","SAN DIEGO","Eye Problems / Injuries (L1)","6","8","2010"
"Fire","SAN DIEGO","Falls / Back Inj (Trauma) (L3)","112","8","2010"
"Fire","SAN DIEGO","Fence","1","8","2010"
"Fire","SAN DIEGO","Fuel Spill","19","8","2010"
"Fire","SAN DIEGO","Heart Problems (L1)","128","8","2010"
"Fire","SAN DIEGO","Hemorrhage / Lacerations (L1)","248","8","2010"
"Fire","SAN DIEGO","Investigate","3","8","2010"
"Fire","SAN DIEGO","Miscellaneous Rescue","9","8","2010"
"Fire","SAN DIEGO","Natural Gas Leak/Odor","21","8","2010"
"Fire","SAN DIEGO","OD/Ingestion/Poisonings (L4)","2","8","2010"
"Fire","SAN DIEGO","Preg/Birth/Miscarriage (L3)","14","8","2010"
"Fire","SAN DIEGO","Psych / Suicide Attempt (PD)","3","8","2010"
"Fire","SAN DIEGO","Sick Person (Specific Dx)(L1)","630","8","2010"
"Fire","SAN DIEGO","Sick Person (Specific Dx)(L3)","132","8","2010"
"Fire","SAN DIEGO","Sick Person (Specific Dx)(L4)","365","8","2010"
"Fire","SAN DIEGO","Smoke Check","50","8","2010"
"Fire","SAN DIEGO","Special Response Team","2","8","2010"
"Fire","SAN DIEGO","Stroke (Cva) (L1)","239","8","2010"
"Fire","SAN DIEGO","Traffic Accident (L1)","625","8","2010"
"Fire","SAN DIEGO","Transformer","1","8","2010"
"Fire","SAN DIEGO","Traumatic Injuries, Spec (L3)","100","8","2010"
"Fire","SAN DIEGO","Unknown Problem (Man Down)(L2)","1","8","2010"
"Fire","SAN DIEGO","Vehicle Fire 1st Alarm","1","8","2010"
"Fire","SAN DIEGO","Vehicle Fire Freeway","47","8","2010"
"Fire","SAN DIEGO","Vehicle Fire Tanker","1","8","2010"
"Fire","SAN DIEGO","Abdominal Pain/Problems (L1)","89","8","2010"
"Fire","SAN DIEGO","AID - ENGINE","2","8","2010"
"Fire","SAN DIEGO","Allergy/Hives/Med Rx/Sting (E)","4","8","2010"
"Fire","SAN DIEGO","Allergy/Hives/Med Rx/Stng (L3)","24","8","2010"
"Fire","SAN DIEGO","Assault/Rape (L4)","6","8","2010"
"Fire","SAN DIEGO","Assist PD - Ladder Bldg","4","8","2010"
"Fire","SAN DIEGO","Back Pain (Non Traumatic) (L4)","49","8","2010"
"Fire","SAN DIEGO","Boat Fire 1st Alm","2","8","2010"
"Fire","SAN DIEGO","Burns / Explosion (L1)","11","8","2010"
"Fire","SAN DIEGO","Burns / Explosion (L4)","2","8","2010"
"Fire","SAN DIEGO","Cardiac / Respiratory Arrest","44","8","2010"
"Fire","SAN DIEGO","Chest Pain (L2)","1","8","2010"
"Fire","SAN DIEGO","Chest Pain (L3)","5","8","2010"
"Fire","SAN DIEGO","Diabetic Problems (L1)","186","8","2010"
"Fire","SAN DIEGO","EDT/XRAY","12","8","2010"
"Fire","SAN DIEGO","Extinguished Fire","19","8","2010"
"Fire","SAN DIEGO","Falls / Back Inj (Trauma) (L2)","4","8","2010"
"Fire","SAN DIEGO","HazMat Single  Engine","29","8","2010"
"Fire","SAN DIEGO","Headache (L3)","6","8","2010"
"Fire","SAN DIEGO","Heat / Cold Exposure (L1)","7","8","2010"
"Fire","SAN DIEGO","LG Cliff Rescue","2","8","2010"
"Fire","SAN DIEGO","Medical Aid","74","8","2010"
"Fire","SAN DIEGO","Noxious Odor","21","8","2010"
"Fire","SAN DIEGO","OD/Ingestion/Poisonings (L1)","192","8","2010"
"Fire","SAN DIEGO","Oven Fire","9","8","2010"
"Fire","SAN DIEGO","Pole Fire","1","8","2010"
"Fire","SAN DIEGO","Ringing Alarm","399","8","2010"
"Fire","SAN DIEGO","Ringing Alarm Highrise","123","8","2010"
"Fire","SAN DIEGO","Structure Highrise/Hospital","11","8","2010"
"Fire","SAN DIEGO","Traumatic Injuries, Spec (L1)","230","8","2010"
"Fire","SAN DIEGO","Traumatic Injuries, Spec (L4)","19","8","2010"
"Fire","SAN DIEGO","Unc/Fainting (Non Trauma) (E)","27","8","2010"
"Fire","SAN DIEGO","Unc/Fainting (Non Trauma)(L2)","3","8","2010"
"Fire","SAN DIEGO","Unc/Fainting (Non Trauma)(L3)","26","8","2010"
"Fire","SAN DIEGO","Unknown Problem (Man Down)(L3)","2","8","2010"
"Fire","SAN DIEGO","Unknown Problem (Man Down)(L4)","5","8","2010"
"Fire","SAN DIEGO","Vegetation No Special Response","29","8","2010"
"Fire","SAN DIEGO","Water Removal/Flooding","9","8","2010"
"Fire","SAN DIEGO","Abdominal Pain/Problems (L4)","1","9","2010"
"Fire","SAN DIEGO","AID - COPTR","1","9","2010"
"Fire","SAN DIEGO","AID - MEDIC","4","9","2010"
"Fire","SAN DIEGO","Allergy/Hives/Med Rx/Stng (L1)","96","9","2010"
"Fire","SAN DIEGO","Assault/Rape (L3)","26","9","2010"
"Fire","SAN DIEGO","Back Pain (Non Traumatic) (L3)","13","9","2010"
"Fire","SAN DIEGO","Carbon Monoxide Alarm","12","9","2010"
"Fire","SAN DIEGO","Choking (L1)","26","9","2010"
"Fire","SAN DIEGO","CSA Medical Aid","2","9","2010"
"Fire","SAN DIEGO","Eye Problems / Injuries (L1)","1","9","2010"
"Fire","SAN DIEGO","Fence","3","9","2010"
"Fire","SAN DIEGO","Headache (L1)","51","9","2010"
"Fire","SAN DIEGO","Headache (L2)","1","9","2010"
"Fire","SAN DIEGO","Hemorrhage / Lacerations (L1)","239","9","2010"
"Fire","SAN DIEGO","Lift Assist","2","9","2010"
"Fire","SAN DIEGO","Natural Gas Leak Lg Diam/Fire","5","9","2010"
"Fire","SAN DIEGO","Natural Gas Leak/Odor","49","9","2010"
"Fire","SAN DIEGO","OD/Ingestion/Poisonings (L4)","2","9","2010"
"Fire","SAN DIEGO","POISON CONTROL","3","9","2010"
"Fire","SAN DIEGO","Preg/Birth/Miscarriage (L3)","7","9","2010"
"Fire","SAN DIEGO","Psych / Suicide Attempt (PD)","2","9","2010"
"Fire","SAN DIEGO","Sick Person (Specific Dx)(L1)","579","9","2010"
"Fire","SAN DIEGO","Sick Person (Specific Dx)(L3)","140","9","2010"
"Fire","SAN DIEGO","Sick Person (Specific Dx)(L4)","370","9","2010"
"Fire","SAN DIEGO","Stabbing/Gunshot (L1)","33","9","2010"
"Fire","SAN DIEGO","Traffic Accident (L1)","673","9","2010"
"Fire","SAN DIEGO","Traumatic Injuries, Spec (L2)","2","9","2010"
"Fire","SAN DIEGO","Tree","14","9","2010"
"Fire","SAN DIEGO","Unattended Food lock out/in","1","9","2010"
"Fire","SAN DIEGO","Vehicle Fire","52","9","2010"
"Fire","SAN DIEGO","Vehicle Fire 1st Alarm","1","9","2010"
"Fire","SAN DIEGO","Abdominal Pain/Problems (L3)","191","9","2010"
"Fire","SAN DIEGO","Allergy/Hives/Med Rx/Stng (L4)","2","9","2010"
"Fire","SAN DIEGO","Animal Bites/ Attacks (L4)","3","9","2010"
"Fire","SAN DIEGO","Assault/Rape (L1)","282","9","2010"
"Fire","SAN DIEGO","Assist PD - Ladder Bldg","3","9","2010"
"Fire","SAN DIEGO","Back Pain (Non Traumatic) (L4)","46","9","2010"
"Fire","SAN DIEGO","Breathing Problems (L1)","665","9","2010"
"Fire","SAN DIEGO","Breathing Problems (L3)","2","9","2010"
"Fire","SAN DIEGO","Cardiac/Respiratory Arrest (E)","109","9","2010"
"Fire","SAN DIEGO","Chest Pain (L2)","6","9","2010"
"Fire","SAN DIEGO","Chest Pain (L3)","17","9","2010"
"Fire","SAN DIEGO","Choking (L1) (E)","7","9","2010"
"Fire","SAN DIEGO","Choking (L3)","16","9","2010"
"Fire","SAN DIEGO","Convulsions / Seizures (L2)","1","9","2010"
"Fire","SAN DIEGO","Diabetic Problems (L1)","175","9","2010"
"Fire","SAN DIEGO","Diabetic Problems (L3)","40","9","2010"
"Fire","SAN DIEGO","Drowning/Diving Accident (L1)","4","9","2010"
"Fire","SAN DIEGO","Eye Problems / Injuries (L3)","9","9","2010"
"Fire","SAN DIEGO","Falls / Back Inj (Trauma) (L1)","661","9","2010"
"Fire","SAN DIEGO","Fuel Spill 1st Alarm","1","9","2010"
"Fire","SAN DIEGO","HazMat","1","9","2010"
"Fire","SAN DIEGO","Heat / Cold Exposure (L3)","2","9","2010"
"Fire","SAN DIEGO","Hemorrhage / Lacerations (L3)","26","9","2010"
"Fire","SAN DIEGO","Illegal Burn","37","9","2010"
"Fire","SAN DIEGO","Lock in/out","46","9","2010"
"Fire","SAN DIEGO","Medical Alert Alarm","57","9","2010"
"Fire","SAN DIEGO","OD/Ingestion/Poisonings (L3)","6","9","2010"
"Fire","SAN DIEGO","Oven Fire","12","9","2010"
"Fire","SAN DIEGO","Preg/Birth/Miscarriage (L1)","69","9","2010"
"Fire","SAN DIEGO","Preg/Birth/Miscarriage (L2)","1","9","2010"
"Fire","SAN DIEGO","Rancho Fire Aid","1","9","2010"
"Fire","SAN DIEGO","Ringing Alarm Highrise","164","9","2010"
"Fire","SAN DIEGO","Rubbish Fire","53","9","2010"
"Fire","SAN DIEGO","Shed/Outbuilding","3","9","2010"
"Fire","SAN DIEGO","Sick Person (Specific Dx)(L2)","1","9","2010"
"Fire","SAN DIEGO","Stroke (Cva) (L3)","1","9","2010"
"Fire","SAN DIEGO","Structure Fire - Comm / Apt","63","9","2010"
"Fire","SAN DIEGO","Traumatic Injuries, Spec (L1)","217","9","2010"
"Fire","SAN DIEGO","Traumatic Injuries, Spec (L4)","14","9","2010"
"Fire","SAN DIEGO","Unknown Problem (Man Down)(L1)","163","9","2010"
"Fire","SAN DIEGO","Vegetation Special Resp Area","12","9","2010"
"Fire","SAN DIEGO","Vehicle Rescue","22","9","2010"
"Fire","SAN DIEGO","Vehicle vs Structure","5","9","2010"
"Fire","SAN DIEGO","Alert 2 - Brown/Mont","2","9","2010"
"Fire","SAN DIEGO","Alert 2 Lindbergh","1","9","2010"
"Fire","SAN DIEGO","Allergy/Hives/Med Rx/Sting (E)","5","9","2010"
"Fire","SAN DIEGO","Animal Bites/ Attacks (L3)","2","9","2010"
"Fire","SAN DIEGO","Assault/Rape (L4)","3","9","2010"
"Fire","SAN DIEGO","Breathing Problems (L2)","1","9","2010"
"Fire","SAN DIEGO","Burns / Explosion (L1)","11","9","2010"
"Fire","SAN DIEGO","Burns / Explosion (L4)","2","9","2010"
"Fire","SAN DIEGO","Convulsions / Seizures (L1)","364","9","2010"
"Fire","SAN DIEGO","Electrical Short","21","9","2010"
"Fire","SAN DIEGO","Extinguished Fire","11","9","2010"
"Fire","SAN DIEGO","Falls / Back Inj (Trauma) (L4)","92","9","2010"
"Fire","SAN DIEGO","Headache (L3)","5","9","2010"
"Fire","SAN DIEGO","Heat / Cold Exposure (L1)","15","9","2010"
"Fire","SAN DIEGO","Heat / Cold Exposure (L2)","1","9","2010"
"Fire","SAN DIEGO","Investigate","5","9","2010"
"Fire","SAN DIEGO","Knocked Off Hydrant","14","9","2010"
"Fire","SAN DIEGO","Medical Aid","88","9","2010"
"Fire","SAN DIEGO","Noxious Odor","5","9","2010"
"Fire","SAN DIEGO","OD/Ingestion/Poisonings (L1)","167","9","2010"
"Fire","SAN DIEGO","OD/Ingestion/Poisonings (L2)","1","9","2010"
"Fire","SAN DIEGO","Odor of Chemical","4","9","2010"
"Fire","SAN DIEGO","Ringing Alarm","365","9","2010"
"Fire","SAN DIEGO","Strike Team Type 3","1","9","2010"
"Fire","SAN DIEGO","Stroke (Cva) (L1)","235","9","2010"
"Fire","SAN DIEGO","Structure Highrise/Hospital","8","9","2010"
"Fire","SAN DIEGO","Transformer","7","9","2010"
"Fire","SAN DIEGO","Unc/Fainting (Non Trauma) (E)","30","9","2010"
"Fire","SAN DIEGO","Unc/Fainting (Non Trauma)(L2)","3","9","2010"
"Fire","SAN DIEGO","Unc/Fainting (Non Trauma)(L3)","22","9","2010"
"Fire","SAN DIEGO","Vegetation No Special Response","27","9","2010"
"Fire","SAN DIEGO","Vehicle Fire Freeway","32","9","2010"
"Fire","SAN DIEGO","Water Flow Alarm","2","9","2010"
"Fire","SAN DIEGO","Water Removal/Flooding","10","9","2010"
"Fire","SAN DIEGO","Abdominal Pain/Problems (L1)","91","9","2010"
"Fire","SAN DIEGO","Abdominal Pain/Problems (L2)","1","9","2010"
"Fire","SAN DIEGO","Allergy/Hives/Med Rx/Stng (L3)","20","9","2010"
"Fire","SAN DIEGO","Animal Bites/ Attacks (L1)","10","9","2010"
"Fire","SAN DIEGO","Back Pain (Non Traumatic) (L1)","15","9","2010"
"Fire","SAN DIEGO","Breathing Problems (L1) (E)","69","9","2010"
"Fire","SAN DIEGO","Cardiac / Respiratory Arrest","15","9","2010"
"Fire","SAN DIEGO","Chest Pain (L1)","639","9","2010"
"Fire","SAN DIEGO","EDT/XRAY","14","9","2010"
"Fire","SAN DIEGO","Elevator Rescue","50","9","2010"
"Fire","SAN DIEGO","Eye Problems / Injuries (L4)","2","9","2010"
"Fire","SAN DIEGO","Falls / Back Inj (Trauma) (L3)","130","9","2010"
"Fire","SAN DIEGO","Fuel Spill","21","9","2010"
"Fire","SAN DIEGO","HazMat Single  Engine","23","9","2010"
"Fire","SAN DIEGO","Headache (L4)","9","9","2010"
"Fire","SAN DIEGO","Heart Problems (L1)","143","9","2010"
"Fire","SAN DIEGO","Heart Problems (L3)","4","9","2010"
"Fire","SAN DIEGO","Miscellaneous Rescue","4","9","2010"
"Fire","SAN DIEGO","Odor of Smoke","11","9","2010"
"Fire","SAN DIEGO","Pole Fire","2","9","2010"
"Fire","SAN DIEGO","Psych / Suicide Attempt (L1)","69","9","2010"
"Fire","SAN DIEGO","Psych / Suicide Attempt (L3)","9","9","2010"
"Fire","SAN DIEGO","Psych / Suicide Attempt (L4)","72","9","2010"
"Fire","SAN DIEGO","Smoke Check","59","9","2010"
"Fire","SAN DIEGO","Special Response Team","2","9","2010"
"Fire","SAN DIEGO","Special Service","13","9","2010"
"Fire","SAN DIEGO","Still alarm","26","9","2010"
"Fire","SAN DIEGO","Structure Residential","30","9","2010"
"Fire","SAN DIEGO","Traumatic Injuries, Spec (L3)","74","9","2010"
"Fire","SAN DIEGO","Unc/Fainting (Non Trauma)(L1)","870","9","2010"
"Fire","SAN DIEGO","Unknown Problem (Man Down)(L3)","2","9","2010"
"Fire","SAN DIEGO","Wires down","5","9","2010"
"Fire","SAN DIEGO","AID - MEDIC","1","10","2010"
"Fire","SAN DIEGO","Allergy/Hives/Med Rx/Sting (E)","2","10","2010"
"Fire","SAN DIEGO","Animal Bites/ Attacks (L4)","1","10","2010"
"Fire","SAN DIEGO","Assault/Rape (L4)","3","10","2010"
"Fire","SAN DIEGO","Boat Fire","1","10","2010"
"Fire","SAN DIEGO","Boat Fire 1st Alm","2","10","2010"
"Fire","SAN DIEGO","C O / Inhalation/ Haz Mat (L1)","2","10","2010"
"Fire","SAN DIEGO","Chest Pain (L2)","1","10","2010"
"Fire","SAN DIEGO","Choking (L1)","22","10","2010"
"Fire","SAN DIEGO","CSA Medical Aid","7","10","2010"
"Fire","SAN DIEGO","Eye Problems / Injuries (L1)","5","10","2010"
"Fire","SAN DIEGO","Falls / Back Inj (Trauma) (L2)","1","10","2010"
"Fire","SAN DIEGO","Hemorrhage / Lacerations (L1)","240","10","2010"
"Fire","SAN DIEGO","Investigate","4","10","2010"
"Fire","SAN DIEGO","Medical Aid","70","10","2010"
"Fire","SAN DIEGO","Natural Gas Leak Lg Diam/Fire","14","10","2010"
"Fire","SAN DIEGO","Noxious Odor","13","10","2010"
"Fire","SAN DIEGO","OD/Ingestion/Poisonings (L1)","174","10","2010"
"Fire","SAN DIEGO","Oven Fire","8","10","2010"
"Fire","SAN DIEGO","POISON CONTROL","7","10","2010"
"Fire","SAN DIEGO","Rancho Fire Aid","1","10","2010"
"Fire","SAN DIEGO","Ringing Alarm Highrise","186","10","2010"
"Fire","SAN DIEGO","Sick Person (Specific Dx)(L4)","353","10","2010"
"Fire","SAN DIEGO","Stabbing/Gunshot (L1)","39","10","2010"
"Fire","SAN DIEGO","Stroke (Cva) (L1)","224","10","2010"
"Fire","SAN DIEGO","Structure Highrise/Hospital","5","10","2010"
"Fire","SAN DIEGO","Traffic Accident (L1)","804","10","2010"
"Fire","SAN DIEGO","Transformer","4","10","2010"
"Fire","SAN DIEGO","Traumatic Injuries, Spec (L1)","249","10","2010"
"Fire","SAN DIEGO","Traumatic Injuries, Spec (L4)","20","10","2010"
"Fire","SAN DIEGO","Unc/Fainting (Non Trauma) (E)","33","10","2010"
"Fire","SAN DIEGO","Unc/Fainting (Non Trauma)(L2)","1","10","2010"
"Fire","SAN DIEGO","Unc/Fainting (Non Trauma)(L3)","20","10","2010"
"Fire","SAN DIEGO","Vehicle Fire Freeway","41","10","2010"
"Fire","SAN DIEGO","Vehicle Rescue","35","10","2010"
"Fire","SAN DIEGO","Water Removal/Flooding","12","10","2010"
"Fire","SAN DIEGO","Abdominal Pain/Problems (L4)","1","10","2010"
"Fire","SAN DIEGO","Allergy/Hives/Med Rx/Stng (L1)","92","10","2010"
"Fire","SAN DIEGO","Animal Bites/ Attacks (L1)","7","10","2010"
"Fire","SAN DIEGO","Assault/Rape (L2)","1","10","2010"
"Fire","SAN DIEGO","Assist PD","3","10","2010"
"Fire","SAN DIEGO","Assist PD - Ladder Bldg","3","10","2010"
"Fire","SAN DIEGO","Back Pain (Non Traumatic) (L4)","59","10","2010"
"Fire","SAN DIEGO","Breathing Problems (L1) (E)","97","10","2010"
"Fire","SAN DIEGO","Carbon Monoxide Alarm","17","10","2010"
"Fire","SAN DIEGO","Cardiac / Respiratory Arrest","16","10","2010"
"Fire","SAN DIEGO","Chest Pain (L3)","17","10","2010"
"Fire","SAN DIEGO","Diabetic Problems (L1)","183","10","2010"
"Fire","SAN DIEGO","Electrocution (L1)","2","10","2010"
"Fire","SAN DIEGO","Falls / Back Inj (Trauma) (L3)","126","10","2010"
"Fire","SAN DIEGO","Fence","2","10","2010"
"Fire","SAN DIEGO","Fuel Spill","20","10","2010"
"Fire","SAN DIEGO","HazMat","6","10","2010"
"Fire","SAN DIEGO","HazMat Single  Engine","37","10","2010"
"Fire","SAN DIEGO","Headache (L1)","53","10","2010"
"Fire","SAN DIEGO","Heart Problems (L1)","112","10","2010"
"Fire","SAN DIEGO","Heat / Cold Exposure (L3)","1","10","2010"
"Fire","SAN DIEGO","Lift Assist","2","10","2010"
"Fire","SAN DIEGO","Miscellaneous Rescue","4","10","2010"
"Fire","SAN DIEGO","Natural Gas Leak/Odor","50","10","2010"
"Fire","SAN DIEGO","OD/Ingestion/Poisonings (L4)","5","10","2010"
"Fire","SAN DIEGO","Pole Fire","2","10","2010"
"Fire","SAN DIEGO","Preg/Birth/Miscarriage (L3)","9","10","2010"
"Fire","SAN DIEGO","Psych / Suicide Attempt (PD)","4","10","2010"
"Fire","SAN DIEGO","Shed/Outbuilding","1","10","2010"
"Fire","SAN DIEGO","Sick Person (Specific Dx)(L1)","624","10","2010"
"Fire","SAN DIEGO","Sick Person (Specific Dx)(L3)","105","10","2010"
"Fire","SAN DIEGO","Tree","5","10","2010"
"Fire","SAN DIEGO","Vehicle Fire 1st Alarm","1","10","2010"
"Fire","SAN DIEGO","Abdominal Pain/Problems (L1)","87","10","2010"
"Fire","SAN DIEGO","AID - COPTR","2","10","2010"
"Fire","SAN DIEGO","Allergy/Hives/Med Rx/Stng (L3)","11","10","2010"
"Fire","SAN DIEGO","Assault/Rape (L3)","17","10","2010"
"Fire","SAN DIEGO","Back Pain (Non Traumatic) (L3)","14","10","2010"
"Fire","SAN DIEGO","Burns / Explosion (L1)","6","10","2010"
"Fire","SAN DIEGO","Burns / Explosion (L3)","1","10","2010"
"Fire","SAN DIEGO","Chest Pain (L1)","684","10","2010"
"Fire","SAN DIEGO","EDT/XRAY","14","10","2010"
"Fire","SAN DIEGO","Extinguished Fire","9","10","2010"
"Fire","SAN DIEGO","Eye Problems / Injuries (L4)","6","10","2010"
"Fire","SAN DIEGO","Headache (L3)","8","10","2010"
"Fire","SAN DIEGO","Headache (L4)","14","10","2010"
"Fire","SAN DIEGO","Knocked Off Hydrant","8","10","2010"
"Fire","SAN DIEGO","Odor of Chemical","4","10","2010"
"Fire","SAN DIEGO","Odor of Smoke","21","10","2010"
"Fire","SAN DIEGO","Psych / Suicide Attempt (L1)","64","10","2010"
"Fire","SAN DIEGO","Psych / Suicide Attempt (L4)","76","10","2010"
"Fire","SAN DIEGO","Ringing Alarm","433","10","2010"
"Fire","SAN DIEGO","Special Service","10","10","2010"
"Fire","SAN DIEGO","Still alarm","27","10","2010"
"Fire","SAN DIEGO","Structure Residential","56","10","2010"
"Fire","SAN DIEGO","Traumatic Injuries, Spec (L2)","4","10","2010"
"Fire","SAN DIEGO","Unknown Problem (Man Down)(L3)","3","10","2010"
"Fire","SAN DIEGO","Unknown Problem (Man Down)(L4)","1","10","2010"
"Fire","SAN DIEGO","Vegetation No Special Response","15","10","2010"
"Fire","SAN DIEGO","Vehicle Fire","65","10","2010"
"Fire","SAN DIEGO","Water Rescue 1","1","10","2010"
"Fire","SAN DIEGO","Abdominal Pain/Problems (L3)","198","10","2010"
"Fire","SAN DIEGO","Alert 2 - Brown/Mont","1","10","2010"
"Fire","SAN DIEGO","Alert 2 Lindbergh","2","10","2010"
"Fire","SAN DIEGO","Allergy/Hives/Med Rx/Stng (L4)","3","10","2010"
"Fire","SAN DIEGO","Animal Bites/ Attacks (L3)","1","10","2010"
"Fire","SAN DIEGO","Assault/Rape (L1)","268","10","2010"
"Fire","SAN DIEGO","Back Pain (Non Traumatic) (L1)","22","10","2010"
"Fire","SAN DIEGO","Breathing Problems (L1)","761","10","2010"
"Fire","SAN DIEGO","Cardiac/Respiratory Arrest (E)","106","10","2010"
"Fire","SAN DIEGO","Choking (L3)","10","10","2010"
"Fire","SAN DIEGO","Convulsions / Seizures (L1)","369","10","2010"
"Fire","SAN DIEGO","Diabetic Problems (L3)","34","10","2010"
"Fire","SAN DIEGO","Drowning/Diving Accident (L1)","7","10","2010"
"Fire","SAN DIEGO","Electrical Short","16","10","2010"
"Fire","SAN DIEGO","Elevator Rescue","35","10","2010"
"Fire","SAN DIEGO","Eye Problems / Injuries (L3)","6","10","2010"
"Fire","SAN DIEGO","Falls / Back Inj (Trauma) (L1)","663","10","2010"
"Fire","SAN DIEGO","Falls / Back Inj (Trauma) (L4)","105","10","2010"
"Fire","SAN DIEGO","Fuel Spill 1st Alarm","1","10","2010"
"Fire","SAN DIEGO","Heart Problems (L3)","6","10","2010"
"Fire","SAN DIEGO","Hemorrhage / Lacerations (L3)","27","10","2010"
"Fire","SAN DIEGO","Illegal Burn","25","10","2010"
"Fire","SAN DIEGO","Lock in/out","44","10","2010"
"Fire","SAN DIEGO","Medical Alert Alarm","72","10","2010"
"Fire","SAN DIEGO","OD/Ingestion/Poisonings (L3)","3","10","2010"
"Fire","SAN DIEGO","Preg/Birth/Miscarriage (L1)","73","10","2010"
"Fire","SAN DIEGO","Rubbish Fire","46","10","2010"
"Fire","SAN DIEGO","Safe Surrender","1","10","2010"
"Fire","SAN DIEGO","Sick Person (Specific Dx)(L2)","2","10","2010"
"Fire","SAN DIEGO","Smoke Check","45","10","2010"
"Fire","SAN DIEGO","Special Response Team","1","10","2010"
"Fire","SAN DIEGO","Structure Fire - Comm / Apt","59","10","2010"
"Fire","SAN DIEGO","Traumatic Injuries, Spec (L3)","90","10","2010"
"Fire","SAN DIEGO","Unc/Fainting (Non Trauma)(L1)","923","10","2010"
"Fire","SAN DIEGO","Unknown Problem (Man Down)(L1)","204","10","2010"
"Fire","SAN DIEGO","Vegetation Special Resp Area","3","10","2010"
"Fire","SAN DIEGO","Vehicle vs Structure","6","10","2010"
"Fire","SAN DIEGO","Water Flow Alarm","1","10","2010"
"Fire","SAN DIEGO","Wires down","8","10","2010"
"Fire","SAN DIEGO","Abdominal Pain/Problems (L1)","64","11","2010"
"Fire","SAN DIEGO","Alert 3 Brown/Mont","1","11","2010"
"Fire","SAN DIEGO","Allergy/Hives/Med Rx/Stng (L3)","13","11","2010"
"Fire","SAN DIEGO","Assault/Rape (L4)","4","11","2010"
"Fire","SAN DIEGO","Assist PD - Ladder Bldg","6","11","2010"
"Fire","SAN DIEGO","Back Pain (Non Traumatic) (L4)","42","11","2010"
"Fire","SAN DIEGO","Burns / Explosion (L1)","5","11","2010"
"Fire","SAN DIEGO","Cardiac / Respiratory Arrest","7","11","2010"
"Fire","SAN DIEGO","Chest Pain (L1)","631","11","2010"
"Fire","SAN DIEGO","Chest Pain (L3)","15","11","2010"
"Fire","SAN DIEGO","Diabetic Problems (L1)","180","11","2010"
